year,acquisition_date,acquisition_month,acquisition_year,candidate_for_composite,cloud_cover_land_pct,cloud_cover_scene_pct,collection_id,day_of_year,earth_engine_asset_id,epoch,has_positive_core_coverage,landsat7_orbit_drift_period,landsat_product_id,landsat_scene_id,relative_year,sensor_key,sensor_role,slc_off,system_index,valid_area_context_m2,valid_area_core_m2,valid_fraction_context,valid_fraction_core,wrs_path,wrs_row,selected_sensor_mode,quality_flag
2005,2005-11-24,11,2005,True,66.0,66.0,LANDSAT/LE07/C02/T1_L2,328,LANDSAT/LE07/C02/T1_L2/LE07_185057_20051124,2005,True,False,LE07_L2SP_185057_20051124_20200914_02_T1,LE71850572005328ASN00,0,LE07,supplemental,True,LE07_185057_20051124,75648524.0331464,38042300.670824,0.09555110036858026,0.13130305343597165,185,57,primary_plus_supplemental,PASS
2005,2005-12-26,12,2005,True,59.0,59.0,LANDSAT/LE07/C02/T1_L2,360,LANDSAT/LE07/C02/T1_L2/LE07_185057_20051226,2005,True,False,LE07_L2SP_185057_20051226_20200914_02_T1,LE71850572005360ASN00,0,LE07,supplemental,True,LE07_185057_20051226,407856955.2951163,175557684.14379504,0.5151611531026233,0.6059375898868017,185,57,primary_plus_supplemental,PASS
2005,2005-12-26,12,2005,True,65.0,65.0,LANDSAT/LE07/C02/T1_L2,360,LANDSAT/LE07/C02/T1_L2/LE07_185058_20051226,2005,True,False,LE07_L2SP_185058_20051226_20200914_02_T1,LE71850582005360ASN01,0,LE07,supplemental,True,LE07_185058_20051226,129622187.79808447,30693568.99088255,0.1637248424154692,0.10593889586813048,185,58,primary_plus_supplemental,PASS
2006,2006-01-11,1,2006,True,39.0,39.0,LANDSAT/LE07/C02/T1_L2,11,LANDSAT/LE07/C02/T1_L2/LE07_185057_20060111,2006,True,False,LE07_L2SP_185057_20060111_20200914_02_T1,LE71850572006011ASN00,0,LE07,supplemental,True,LE07_185057_20060111,448646265.1261038,189385023.1067182,0.5666818336107861,0.6536626694616662,185,57,primary_plus_supplemental,PASS
2006,2006-01-11,1,2006,True,36.0,36.0,LANDSAT/LE07/C02/T1_L2,11,LANDSAT/LE07/C02/T1_L2/LE07_185058_20060111,2006,True,False,LE07_L2SP_185058_20060111_20200914_02_T1,LE71850582006011ASN00,0,LE07,supplemental,True,LE07_185058_20060111,47285306.62376709,19754700.170694027,0.059725726799203245,0.06818337499008188,185,58,primary_plus_supplemental,PASS
2006,2006-01-27,1,2006,True,19.0,19.0,LANDSAT/LE07/C02/T1_L2,27,LANDSAT/LE07/C02/T1_L2/LE07_185057_20060127,2006,True,False,LE07_L2SP_185057_20060127_20200914_02_T1,LE71850572006027ASN00,0,LE07,supplemental,True,LE07_185057_20060127,557658277.2273595,213331288.64776522,0.7043741130411681,0.73631323813086,185,57,primary_plus_supplemental,PASS
2006,2006-01-27,1,2006,True,74.0,74.0,LANDSAT/LE07/C02/T1_L2,27,LANDSAT/LE07/C02/T1_L2/LE07_185058_20060127,2006,True,False,LE07_L2SP_185058_20060127_20200914_02_T1,LE71850582006027ASN00,0,LE07,supplemental,True,LE07_185058_20060127,132991125.76563245,30308679.072899442,0.1679801234534925,0.104610447783321,185,58,primary_plus_supplemental,PASS
2006,2006-02-12,2,2006,True,79.0,79.0,LANDSAT/LE07/C02/T1_L2,43,LANDSAT/LE07/C02/T1_L2/LE07_185057_20060212,2006,True,False,LE07_L2SP_185057_20060212_20200914_02_T1,LE71850572006043ASN00,0,LE07,supplemental,True,LE07_185057_20060212,20376230.56677653,4527053.39721919,0.025737068593252473,0.015625131068333287,185,57,primary_plus_supplemental,PASS
2006,2006-04-01,4,2006,True,14.0,14.0,LANDSAT/LE07/C02/T1_L2,91,LANDSAT/LE07/C02/T1_L2/LE07_185057_20060401,2006,True,False,LE07_L2SP_185057_20060401_20200914_02_T1,LE71850572006091ASN00,0,LE07,supplemental,True,LE07_185057_20060401,586021735.4019895,214743031.50266242,0.7401997907193817,0.741185870549135,185,57,primary_plus_supplemental,PASS
2006,2006-04-17,4,2006,True,38.0,38.0,LANDSAT/LE07/C02/T1_L2,107,LANDSAT/LE07/C02/T1_L2/LE07_185057_20060417,2006,True,False,LE07_L2SP_185057_20060417_20200914_02_T1,LE71850572006107ASN00,0,LE07,supplemental,True,LE07_185057_20060417,13247322.857689233,27618.377885885802,0.016732597128206045,9.532486951154665e-05,185,57,primary_plus_supplemental,PASS
2006,2006-11-27,11,2006,True,35.0,35.0,LANDSAT/LE07/C02/T1_L2,331,LANDSAT/LE07/C02/T1_L2/LE07_185057_20061127,2006,True,False,LE07_L2SP_185057_20061127_20200913_02_T1,LE71850572006331ASN00,0,LE07,supplemental,True,LE07_185057_20061127,218792627.14843795,82505497.41963899,0.27635537565023166,0.2847678385750383,185,57,primary_plus_supplemental,PASS
2006,2006-11-27,11,2006,True,33.0,33.0,LANDSAT/LE07/C02/T1_L2,331,LANDSAT/LE07/C02/T1_L2/LE07_185058_20061127,2006,True,False,LE07_L2SP_185058_20061127_20200913_02_T1,LE71850582006331ASN00,0,LE07,supplemental,True,LE07_185058_20061127,65673843.9934501,14353798.405783497,0.08295215457553497,0.049542155070794576,185,58,primary_plus_supplemental,PASS
2007,2007-01-14,1,2007,True,7.0,7.0,LANDSAT/LE07/C02/T1_L2,14,LANDSAT/LE07/C02/T1_L2/LE07_185057_20070114,2007,True,False,LE07_L2SP_185057_20070114_20200913_02_T1,LE71850572007014ASN00,0,LE07,supplemental,True,LE07_185057_20070114,377344039.41472954,128750058.93000178,0.4766205110334218,0.4443810066549362,185,57,primary_plus_supplemental,LIMITED
2007,2007-01-14,1,2007,True,16.0,16.0,LANDSAT/LE07/C02/T1_L2,14,LANDSAT/LE07/C02/T1_L2/LE07_185058_20070114,2007,True,False,LE07_L2SP_185058_20070114_20200913_02_T1,LE71850582007014ASN00,0,LE07,supplemental,True,LE07_185058_20070114,65517392.73078878,892768.8512034693,0.08275454212383938,0.003081392925992062,185,58,primary_plus_supplemental,LIMITED
2007,2007-01-30,1,2007,True,51.0,51.0,LANDSAT/LE07/C02/T1_L2,30,LANDSAT/LE07/C02/T1_L2/LE07_185057_20070130,2007,True,False,LE07_L2SP_185057_20070130_20200913_02_T1,LE71850572007030ASN00,0,LE07,supplemental,True,LE07_185057_20070130,206738189.60551974,102243764.15100385,0.2611295032849562,0.352894493526523,185,57,primary_plus_supplemental,LIMITED
2007,2007-01-30,1,2007,True,81.0,81.0,LANDSAT/LE07/C02/T1_L2,30,LANDSAT/LE07/C02/T1_L2/LE07_185058_20070130,2007,True,False,LE07_L2SP_185058_20070130_20200913_02_T1,LE71850582007030ASN00,0,LE07,supplemental,True,LE07_185058_20070130,26447953.92690478,12764908.645666502,0.03340621819807045,0.04405809986388874,185,58,primary_plus_supplemental,LIMITED
2007,2007-02-15,2,2007,True,25.0,25.0,LANDSAT/LE07/C02/T1_L2,46,LANDSAT/LE07/C02/T1_L2/LE07_185057_20070215,2007,True,False,LE07_L2SP_185057_20070215_20200913_02_T1,LE71850572007046ASN00,0,LE07,supplemental,True,LE07_185057_20070215,182674062.4383856,60985936.82822241,0.23073427932498022,0.21049304539933422,185,57,primary_plus_supplemental,LIMITED
2007,2007-02-15,2,2007,True,40.0,40.0,LANDSAT/LE07/C02/T1_L2,46,LANDSAT/LE07/C02/T1_L2/LE07_185058_20070215,2007,True,False,LE07_L2SP_185058_20070215_20200913_02_T1,LE71850582007046ASN00,0,LE07,supplemental,True,LE07_185058_20070215,105486421.19733052,22217077.175031595,0.13323913120805983,0.0766822726297824,185,58,primary_plus_supplemental,LIMITED
2007,2007-03-03,3,2007,True,72.0,72.0,LANDSAT/LE07/C02/T1_L2,62,LANDSAT/LE07/C02/T1_L2/LE07_185057_20070303,2007,True,False,LE07_L2SP_185057_20070303_20200913_02_T1,LE71850572007062ASN00,0,LE07,supplemental,True,LE07_185057_20070303,99155802.13855104,28961985.3294527,0.12524297232972348,0.09996233246327965,185,57,primary_plus_supplemental,LIMITED
2007,2007-03-03,3,2007,True,72.0,72.0,LANDSAT/LE07/C02/T1_L2,62,LANDSAT/LE07/C02/T1_L2/LE07_185058_20070303,2007,True,False,LE07_L2SP_185058_20070303_20200913_02_T1,LE71850582007062ASN00,0,LE07,supplemental,True,LE07_185058_20070303,95510375.97987446,26227857.84624503,0.12063846106891776,0.09052548766951289,185,58,primary_plus_supplemental,LIMITED
2007,2007-10-29,10,2007,True,70.0,70.0,LANDSAT/LE07/C02/T1_L2,302,LANDSAT/LE07/C02/T1_L2/LE07_185057_20071029,2007,True,False,LE07_L2SP_185057_20071029_20200913_02_T1,LE71850572007302ASN00,0,LE07,supplemental,True,LE07_185057_20071029,44255556.9534711,24006102.395128198,0.05589887203186795,0.08285709565390097,185,57,primary_plus_supplemental,LIMITED
2007,2007-10-29,10,2007,True,69.0,69.0,LANDSAT/LE07/C02/T1_L2,302,LANDSAT/LE07/C02/T1_L2/LE07_185058_20071029,2007,True,False,LE07_L2SP_185058_20071029_20200913_02_T1,LE71850582007302ASN00,0,LE07,supplemental,True,LE07_185058_20071029,2016646.8074951172,311964.3517599667,0.002547211911583523,0.0010767453920228407,185,58,primary_plus_supplemental,LIMITED
2007,2007-11-30,11,2007,True,45.0,45.0,LANDSAT/LE07/C02/T1_L2,334,LANDSAT/LE07/C02/T1_L2/LE07_185057_20071130,2007,True,False,LE07_L2SP_185057_20071130_20200913_02_T1,LE71850572007334ASN00,0,LE07,supplemental,True,LE07_185057_20071130,451019301.02255476,194985405.73459858,0.5696791979879241,0.6729923978556807,185,57,primary_plus_supplemental,LIMITED
2007,2007-11-30,11,2007,True,66.0,66.0,LANDSAT/LE07/C02/T1_L2,334,LANDSAT/LE07/C02/T1_L2/LE07_185058_20071130,2007,True,False,LE07_L2SP_185058_20071130_20200913_02_T1,LE71850582007334ASN00,0,LE07,supplemental,True,LE07_185058_20071130,110939394.79079117,20210306.124394447,0.14012674248396095,0.06975589957007798,185,58,primary_plus_supplemental,LIMITED
2007,2007-12-16,12,2007,True,70.0,70.0,LANDSAT/LE07/C02/T1_L2,350,LANDSAT/LE07/C02/T1_L2/LE07_185057_20071216,2007,True,False,LE07_L2SP_185057_20071216_20200913_02_T1,LE71850572007350ASN00,0,LE07,supplemental,True,LE07_185057_20071216,269522593.40620625,95644511.87783824,0.3404320269734855,0.3301171651688437,185,57,primary_plus_supplemental,LIMITED
2007,2007-12-16,12,2007,True,55.0,55.0,LANDSAT/LE07/C02/T1_L2,350,LANDSAT/LE07/C02/T1_L2/LE07_185058_20071216,2007,True,False,LE07_L2SP_185058_20071216_20200913_02_T1,LE71850582007350ASN00,0,LE07,supplemental,True,LE07_185058_20071216,51270168.360869996,5804334.568795957,0.06475897666974931,0.02003366880046178,185,58,primary_plus_supplemental,LIMITED
2008,2008-01-17,1,2008,True,43.0,43.0,LANDSAT/LE07/C02/T1_L2,17,LANDSAT/LE07/C02/T1_L2/LE07_185057_20080117,2008,True,False,LE07_L2SP_185057_20080117_20200913_02_T1,LE71850572008017ASN00,0,LE07,supplemental,True,LE07_185057_20080117,37658870.49761196,5641881.868087227,0.04756664535990185,0.019472963079045322,185,57,primary_plus_supplemental,PASS
2008,2008-01-17,1,2008,True,59.0,59.0,LANDSAT/LE07/C02/T1_L2,17,LANDSAT/LE07/C02/T1_L2/LE07_185058_20080117,2008,True,False,LE07_L2SP_185058_20080117_20200913_02_T1,LE71850582008017ASN00,0,LE07,supplemental,True,LE07_185058_20080117,53817788.42852472,7688326.089498603,0.06797685704344733,0.026536268142605585,185,58,primary_plus_supplemental,PASS
2008,2008-02-02,2,2008,True,2.0,2.0,LANDSAT/LE07/C02/T1_L2,33,LANDSAT/LE07/C02/T1_L2/LE07_185057_20080202,2008,True,False,LE07_L2SP_185057_20080202_20200913_02_T1,LE71850572008033ASN00,0,LE07,supplemental,True,LE07_185057_20080202,606623557.423302,222727789.02098176,0.7662218022376966,0.7687452721787329,185,57,primary_plus_supplemental,PASS
2008,2008-02-02,2,2008,True,23.0,23.0,LANDSAT/LE07/C02/T1_L2,33,LANDSAT/LE07/C02/T1_L2/LE07_185058_20080202,2008,True,False,LE07_L2SP_185058_20080202_20200913_02_T1,LE71850582008033ASN00,0,LE07,supplemental,True,LE07_185058_20080202,126546665.01156247,21493365.29717204,0.15984017195802502,0.07418438008135093,185,58,primary_plus_supplemental,PASS
2008,2008-02-18,2,2008,True,5.0,5.0,LANDSAT/LE07/C02/T1_L2,49,LANDSAT/LE07/C02/T1_L2/LE07_185057_20080218,2008,True,False,LE07_L2SP_185057_20080218_20200913_02_T1,LE71850572008049ASN00,0,LE07,supplemental,True,LE07_185057_20080218,535330864.8507243,207566064.05264926,0.6761725208985935,0.7164145574587036,185,57,primary_plus_supplemental,PASS
2008,2008-02-18,2,2008,True,30.0,30.0,LANDSAT/LE07/C02/T1_L2,49,LANDSAT/LE07/C02/T1_L2/LE07_185058_20080218,2008,True,False,LE07_L2SP_185058_20080218_20200913_02_T1,LE71850582008049ASN00,0,LE07,supplemental,True,LE07_185058_20080218,99656290.66951284,16419554.876413865,0.1258751357521625,0.056672116389272546,185,58,primary_plus_supplemental,PASS
2008,2008-10-31,10,2008,True,69.0,69.0,LANDSAT/LE07/C02/T1_L2,305,LANDSAT/LE07/C02/T1_L2/LE07_185057_20081031,2008,True,False,LE07_L2SP_185057_20081031_20200913_02_T1,LE71850572008305ASN00,0,LE07,supplemental,True,LE07_185057_20081031,6468608.741394043,2165830.200173053,0.008170452642581589,0.007475365934549401,185,57,primary_plus_supplemental,PASS
2008,2008-12-02,12,2008,True,85.0,85.0,LANDSAT/LE07/C02/T1_L2,337,LANDSAT/LE07/C02/T1_L2/LE07_185057_20081202,2008,True,False,LE07_L2SP_185057_20081202_20200912_02_T1,LE71850572008337ASN00,0,LE07,supplemental,True,LE07_185057_20081202,63823192.192047246,34712680.16309694,0.0806146097485446,0.11981086364359958,185,57,primary_plus_supplemental,PASS
2008,2008-12-02,12,2008,True,84.0,84.0,LANDSAT/LE07/C02/T1_L2,337,LANDSAT/LE07/C02/T1_L2/LE07_185058_20081202,2008,True,False,LE07_L2SP_185058_20081202_20200912_02_T1,LE71850582008337ASN00,0,LE07,supplemental,True,LE07_185058_20081202,13182902.502094343,6075096.9603819605,0.01665122824570769,0.020968205569898927,185,58,primary_plus_supplemental,PASS
2008,2008-12-18,12,2008,True,48.0,48.0,LANDSAT/LE07/C02/T1_L2,353,LANDSAT/LE07/C02/T1_L2/LE07_185057_20081218,2008,True,False,LE07_L2SP_185057_20081218_20200912_02_T1,LE71850572008353ASN00,0,LE07,supplemental,True,LE07_185057_20081218,422789791.2013373,177597313.8822261,0.5340227095004411,0.6129773747529206,185,57,primary_plus_supplemental,PASS
2009,2009-01-03,1,2009,True,32.0,32.0,LANDSAT/LE07/C02/T1_L2,3,LANDSAT/LE07/C02/T1_L2/LE07_185057_20090103,2009,True,False,LE07_L2SP_185057_20090103_20200912_02_T1,LE71850572009003ASN00,0,LE07,supplemental,True,LE07_185057_20090103,187139254.42090583,67568346.10788791,0.23637423083414416,0.23321224014162828,185,57,primary_plus_supplemental,PASS
2009,2009-02-20,2,2009,True,41.0,41.0,LANDSAT/LE07/C02/T1_L2,51,LANDSAT/LE07/C02/T1_L2/LE07_185057_20090220,2009,True,False,LE07_L2SP_185057_20090220_20200912_02_T1,LE71850572009051ASN00,0,LE07,supplemental,True,LE07_185057_20090220,579408116.9696485,213486239.89963263,0.7318461773911002,0.7368480525912148,185,57,primary_plus_supplemental,PASS
2009,2009-02-20,2,2009,True,19.0,19.0,LANDSAT/LE07/C02/T1_L2,51,LANDSAT/LE07/C02/T1_L2/LE07_185058_20090220,2009,True,False,LE07_L2SP_185058_20090220_20200912_02_T1,LE71850582009051ASN00,0,LE07,supplemental,True,LE07_185058_20090220,132003831.81303233,24592792.98330175,0.1667330796444573,0.08488205903127141,185,58,primary_plus_supplemental,PASS
2009,2009-03-24,3,2009,True,18.0,18.0,LANDSAT/LE07/C02/T1_L2,83,LANDSAT/LE07/C02/T1_L2/LE07_185057_20090324,2009,True,False,LE07_L2SP_185057_20090324_20200912_02_T1,LE71850572009083ASN00,0,LE07,supplemental,True,LE07_185057_20090324,264031932.50040802,112061126.28196949,0.3334968131275433,0.3867791325139616,185,57,primary_plus_supplemental,PASS
2009,2009-03-24,3,2009,True,16.0,16.0,LANDSAT/LE07/C02/T1_L2,83,LANDSAT/LE07/C02/T1_L2/LE07_185058_20090324,2009,True,False,LE07_L2SP_185058_20090324_20200912_02_T1,LE71850582009083ASN00,0,LE07,supplemental,True,LE07_185058_20090324,5484731.604132439,1318823.6604714787,0.006927724588143369,0.004551921690065322,185,58,primary_plus_supplemental,PASS
2009,2009-05-11,5,2009,True,44.0,44.0,LANDSAT/LE07/C02/T1_L2,131,LANDSAT/LE07/C02/T1_L2/LE07_185057_20090511,2009,True,False,LE07_L2SP_185057_20090511_20200912_02_T1,LE71850572009131ASN00,0,LE07,supplemental,True,LE07_185057_20090511,233950186.09920892,73030108.40126356,0.2955007780907762,0.25206352025917605,185,57,primary_plus_supplemental,PASS
2009,2009-05-11,5,2009,True,84.0,84.0,LANDSAT/LE07/C02/T1_L2,131,LANDSAT/LE07/C02/T1_L2/LE07_185058_20090511,2009,True,False,LE07_L2SP_185058_20090511_20200912_02_T1,LE71850582009131ASN01,0,LE07,supplemental,True,LE07_185058_20090511,70666668.75908826,10435726.628604427,0.08925855521456384,0.03601892490718175,185,58,primary_plus_supplemental,PASS
2009,2009-05-27,5,2009,True,84.0,84.0,LANDSAT/LE07/C02/T1_L2,147,LANDSAT/LE07/C02/T1_L2/LE07_185058_20090527,2009,True,False,LE07_L2SP_185058_20090527_20200912_02_T1,LE71850582009147ASN00,0,LE07,supplemental,True,LE07_185058_20090527,4026477.3457713407,34164.64892578125,0.005085814243104539,0.00011791933306923999,185,58,primary_plus_supplemental,PASS
2009,2009-10-18,10,2009,True,76.0,76.0,LANDSAT/LE07/C02/T1_L2,291,LANDSAT/LE07/C02/T1_L2/LE07_185058_20091018,2009,True,False,LE07_L2SP_185058_20091018_20200911_02_T1,LE71850582009291ASN00,0,LE07,supplemental,True,LE07_185058_20091018,60395033.96090328,9631466.109183755,0.07628452802639646,0.033243018610880255,185,58,primary_plus_supplemental,PASS
2009,2009-12-21,12,2009,True,74.0,74.0,LANDSAT/LE07/C02/T1_L2,355,LANDSAT/LE07/C02/T1_L2/LE07_185057_20091221,2009,True,False,LE07_L2SP_185057_20091221_20200911_02_T1,LE71850572009355ASN00,0,LE07,supplemental,True,LE07_185057_20091221,335520097.98963857,124108830.93608162,0.423792994885619,0.4283618018080116,185,57,primary_plus_supplemental,PASS
2009,2009-12-21,12,2009,True,65.0,65.0,LANDSAT/LE07/C02/T1_L2,355,LANDSAT/LE07/C02/T1_L2/LE07_185058_20091221,2009,True,False,LE07_L2SP_185058_20091221_20200911_02_T1,LE71850582009355ASN00,0,LE07,supplemental,True,LE07_185058_20091221,44918641.47252651,8376105.052926576,0.05673640926399364,0.028910138187126327,185,58,primary_plus_supplemental,PASS
2010,2010-01-22,1,2010,True,4.0,4.0,LANDSAT/LE07/C02/T1_L2,22,LANDSAT/LE07/C02/T1_L2/LE07_185057_20100122,2010,True,False,LE07_L2SP_185057_20100122_20200911_02_T1,LE71850572010022ASN00,0,LE07,supplemental,True,LE07_185057_20100122,542954747.865403,199853664.62063447,0.685802192071222,0.6897952001410732,185,57,primary_plus_supplemental,LIMITED
2010,2010-01-22,1,2010,True,52.0,52.0,LANDSAT/LE07/C02/T1_L2,22,LANDSAT/LE07/C02/T1_L2/LE07_185058_20100122,2010,True,False,LE07_L2SP_185058_20100122_20200911_02_T1,LE71850582010022ASN00,0,LE07,supplemental,True,LE07_185058_20100122,123406698.00870913,20990587.63182039,0.15587410247975989,0.07244904227328006,185,58,primary_plus_supplemental,LIMITED
2010,2010-02-07,2,2010,True,58.0,58.0,LANDSAT/LE07/C02/T1_L2,38,LANDSAT/LE07/C02/T1_L2/LE07_185057_20100207,2010,True,False,LE07_L2SP_185057_20100207_20200911_02_T1,LE71850572010038ASN00,0,LE07,supplemental,True,LE07_185057_20100207,744153.8129995308,590607.7086181641,0.0009399352675331036,0.002038483324008381,185,57,primary_plus_supplemental,LIMITED
2010,2010-03-27,3,2010,True,82.0,82.0,LANDSAT/LE07/C02/T1_L2,86,LANDSAT/LE07/C02/T1_L2/LE07_185057_20100327,2010,True,False,LE07_L2SP_185057_20100327_20200911_02_T1,LE71850572010086ASN00,0,LE07,supplemental,True,LE07_185057_20100327,159615850.926731,73072813.81399573,0.20160962011147482,0.25221091805034795,185,57,primary_plus_supplemental,LIMITED
2010,2010-03-27,3,2010,True,89.0,89.0,LANDSAT/LE07/C02/T1_L2,86,LANDSAT/LE07/C02/T1_L2/LE07_185058_20100327,2010,True,False,LE07_L2SP_185058_20100327_20200911_02_T1,LE71850582010086ASN00,0,LE07,supplemental,True,LE07_185058_20100327,4022844.8578711413,1345849.5363877239,0.005081226074063892,0.004645201538208318,185,58,primary_plus_supplemental,LIMITED
2010,2010-09-19,9,2010,True,62.0,62.0,LANDSAT/LE07/C02/T1_L2,262,LANDSAT/LE07/C02/T1_L2/LE07_185057_20100919,2010,True,False,LE07_L2SP_185057_20100919_20200911_02_T1,LE71850572010262ASN00,0,LE07,supplemental,True,LE07_185057_20100919,193269507.92430633,78326915.7057634,0.24411730943712667,0.27034545800423415,185,57,primary_plus_supplemental,LIMITED
2010,2010-11-06,11,2010,True,48.0,48.0,LANDSAT/LE07/C02/T1_L2,310,LANDSAT/LE07/C02/T1_L2/LE07_185057_20101106,2010,True,False,LE07_L2SP_185057_20101106_20200910_02_T1,LE71850572010310ASN00,0,LE07,supplemental,True,LE07_185057_20101106,18449140.234599274,3224151.582950845,0.02330297481412589,0.01112816365248232,185,57,primary_plus_supplemental,LIMITED
2010,2010-11-22,11,2010,True,79.0,79.0,LANDSAT/LE07/C02/T1_L2,326,LANDSAT/LE07/C02/T1_L2/LE07_185058_20101122,2010,True,False,LE07_L2SP_185058_20101122_20200910_02_T1,LE71850582010326ASN00,0,LE07,supplemental,True,LE07_185058_20101122,28443330.497229483,18217926.136814967,0.0359265638278235,0.06287919728444194,185,58,primary_plus_supplemental,LIMITED
2010,2010-12-08,12,2010,True,45.0,45.0,LANDSAT/LE07/C02/T1_L2,342,LANDSAT/LE07/C02/T1_L2/LE07_185057_20101208,2010,True,False,LE07_L2SP_185057_20101208_20200910_02_T1,LE71850572010342ASN00,0,LE07,supplemental,True,LE07_185057_20101208,83788070.41394307,22982989.305173628,0.10583210218753761,0.07932581940739425,185,57,primary_plus_supplemental,LIMITED
2010,2010-12-08,12,2010,True,38.0,38.0,LANDSAT/LE07/C02/T1_L2,342,LANDSAT/LE07/C02/T1_L2/LE07_185058_20101208,2010,True,False,LE07_L2SP_185058_20101208_20200910_02_T1,LE71850582010342ASN00,0,LE07,supplemental,True,LE07_185058_20101208,21319239.909991335,3495541.9715260225,0.026928176834340508,0.01206486795439708,185,58,primary_plus_supplemental,LIMITED
2010,2010-12-24,12,2010,True,42.0,42.0,LANDSAT/LE07/C02/T1_L2,358,LANDSAT/LE07/C02/T1_L2/LE07_185057_20101224,2010,True,False,LE07_L2SP_185057_20101224_20200910_02_T1,LE71850572010358ASN00,0,LE07,supplemental,True,LE07_185057_20101224,537384010.0502115,203841081.72612697,0.678765833663579,0.7035577758013704,185,57,primary_plus_supplemental,LIMITED
2010,2010-12-24,12,2010,True,73.0,73.0,LANDSAT/LE07/C02/T1_L2,358,LANDSAT/LE07/C02/T1_L2/LE07_185058_20101224,2010,True,False,LE07_L2SP_185058_20101224_20200910_02_T1,LE71850582010358ASN00,0,LE07,supplemental,True,LE07_185058_20101224,115066831.98400638,23794275.893618844,0.14534007837589608,0.08212597619066175,185,58,primary_plus_supplemental,LIMITED
2011,2011-01-09,1,2011,True,0.0,0.0,LANDSAT/LE07/C02/T1_L2,9,LANDSAT/LE07/C02/T1_L2/LE07_185057_20110109,2011,True,False,LE07_L2SP_185057_20110109_20200910_02_T1,LE71850572011009ASN00,0,LE07,supplemental,True,LE07_185057_20110109,593333244.5893337,217762524.43984544,0.7494349047832015,0.7516076546023941,185,57,primary_plus_supplemental,PASS
2011,2011-01-09,1,2011,True,25.0,25.0,LANDSAT/LE07/C02/T1_L2,9,LANDSAT/LE07/C02/T1_L2/LE07_185058_20110109,2011,True,False,LE07_L2SP_185058_20110109_20200910_02_T1,LE71850582011009ASN01,0,LE07,supplemental,True,LE07_185058_20110109,133979073.8999471,25089791.610383656,0.16922799355469223,0.08659745048075301,185,58,primary_plus_supplemental,PASS
2011,2011-09-06,9,2011,True,73.0,73.0,LANDSAT/LE07/C02/T1_L2,249,LANDSAT/LE07/C02/T1_L2/LE07_185057_20110906,2011,True,False,LE07_L2SP_185057_20110906_20200909_02_T1,LE71850572011249ASN00,0,LE07,supplemental,True,LE07_185057_20110906,1345349.1301183363,156373.70086191216,0.0016993006989322566,0.0005397240450286249,185,57,primary_plus_supplemental,PASS
2011,2011-09-06,9,2011,True,42.0,42.0,LANDSAT/LE07/C02/T1_L2,249,LANDSAT/LE07/C02/T1_L2/LE07_185058_20110906,2011,True,False,LE07_L2SP_185058_20110906_20200909_02_T1,LE71850582011249ASN00,0,LE07,supplemental,True,LE07_185058_20110906,2031939.3818155923,120100.23422492533,0.002566527850955313,0.00041452612470944207,185,58,primary_plus_supplemental,PASS
2011,2011-11-09,11,2011,True,79.0,79.0,LANDSAT/LE07/C02/T1_L2,313,LANDSAT/LE07/C02/T1_L2/LE07_185057_20111109,2011,True,False,LE07_L2SP_185057_20111109_20200909_02_T1,LE71850572011313ASN00,0,LE07,supplemental,True,LE07_185057_20111109,69775660.86777559,35454321.86638159,0.0881331296290665,0.1223706410093101,185,57,primary_plus_supplemental,PASS
2011,2011-11-09,11,2011,True,58.0,58.0,LANDSAT/LE07/C02/T1_L2,313,LANDSAT/LE07/C02/T1_L2/LE07_185058_20111109,2011,True,False,LE07_L2SP_185058_20111109_20200909_02_T1,LE71850582011313ASN00,0,LE07,supplemental,True,LE07_185058_20111109,39834140.13909528,4801717.170633952,0.050314212619125914,0.016573133462553968,185,58,primary_plus_supplemental,PASS
2011,2011-11-25,11,2011,True,46.0,46.0,LANDSAT/LE07/C02/T1_L2,329,LANDSAT/LE07/C02/T1_L2/LE07_185057_20111125,2011,True,False,LE07_L2SP_185057_20111125_20200909_02_T1,LE71850572011329ASN00,0,LE07,supplemental,True,LE07_185057_20111125,242246486.10822323,98820043.39271528,0.3059797742771636,0.34107751658905344,185,57,primary_plus_supplemental,PASS
2011,2011-11-25,11,2011,True,68.0,68.0,LANDSAT/LE07/C02/T1_L2,329,LANDSAT/LE07/C02/T1_L2/LE07_185058_20111125,2011,True,False,LE07_L2SP_185058_20111125_20200909_02_T1,LE71850582011329ASN00,0,LE07,supplemental,True,LE07_185058_20111125,57025822.84627231,14923226.268129364,0.07202890197827977,0.05150753612607004,185,58,primary_plus_supplemental,PASS
2011,2011-12-11,12,2011,True,0.0,0.0,LANDSAT/LE07/C02/T1_L2,345,LANDSAT/LE07/C02/T1_L2/LE07_185057_20111211,2011,True,False,LE07_L2SP_185057_20111211_20200909_02_T1,LE71850572011345ASN00,0,LE07,supplemental,True,LE07_185057_20111211,595830149.2912169,218663137.81239495,0.7525887269473442,0.7547161229046729,185,57,primary_plus_supplemental,PASS
